Date,Bar Name,Alcohol Type,Brand Name,Consumed (ml),Purchase (ml),Opening Balance (ml),Closing Balance (ml),Next_Day_Consumption,DayOfWeek,DayOfMonth,Month,WeekOfYear,IsWeekend,IsHolidaySeason,Consumption_Lag_1,Purchase_Lag_1,Consumption_Lag_2,Purchase_Lag_2,Consumption_Lag_3,Purchase_Lag_3,Consumption_Lag_7,Purchase_Lag_7,Consumption_Lag_14,Purchase_Lag_14,Consumption_Mean_3,Consumption_Std_3,Consumption_Max_3,Consumption_Mean_7,Consumption_Std_7,Consumption_Max_7,Consumption_Mean_14,Consumption_Std_14,Consumption_Max_14,Inventory_Ratio,Stockout_Risk,Inventory_Turnover,Inventory_Usage_Rate,Alcohol_Beer,Alcohol_Rum,Alcohol_Vodka,Alcohol_Whiskey,Alcohol_Wine,Bar_Anderson's Bar,Bar_Brown's Bar,Bar_Johnson's Bar,Bar_Smith's Bar,Bar_Taylor's Bar,Bar_Thomas's Bar,Brand_Popularity,Bar_Brand_Popularity,Consumption_Trend_7d
2023-10-20,Smith's Bar,Vodka,Absolut,226.17,0.0,2056.94,1830.77,228.72,4,20,10,42,0,0,183.71,0.0,436.18,0.0,335.72,0.0,597.32,1423.29,586.91,0.0,282.0199999999999,135.18391953187373,436.18,351.1385714285714,133.00935824577311,584.68,368.63499999999993,178.97663206944947,597.32,8.059030681868204,5.213810583530312,0.10990116329922155,0.10990116329922155,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-29.167142857142835
2023-10-21,Smith's Bar,Vodka,Absolut,228.72,0.0,1830.77,1602.05,158.54,5,21,10,42,1,0,226.17,0.0,183.71,0.0,436.18,0.0,331.09,0.0,0.0,0.0,212.8666666666666,25.28258359688536,228.72,336.5142857142857,140.9705699613864,584.68,384.97214285714284,150.989573108088,597.32,6.9739247779905975,4.760719137374767,0.12486283758332105,0.12486283758332105,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-45.14750000000001
2023-10-23,Smith's Bar,Vodka,Absolut,158.54,0.0,1602.05,1443.51,403.13,0,23,10,43,0,0,228.72,0.0,226.17,0.0,183.71,0.0,360.42,0.0,586.59,0.0,204.47666666666657,39.80274655514998,228.72,307.6742857142857,155.19737625114072,584.68,354.3971428571429,150.3601296594573,597.32,9.047950357277172,4.691682298534628,0.0988989738311344,0.0988989738311344,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-60.801071428571404
2023-10-25,Smith's Bar,Vodka,Absolut,403.13,0.0,1443.51,1040.38,371.68,2,25,10,43,0,0,158.54,0.0,228.72,0.0,226.17,0.0,584.68,1634.61,177.13,1944.1,263.46333333333325,125.9420161555843,403.13,281.73857142857145,109.68770235363264,436.18,370.54,141.74982224924418,597.32,2.574369633533764,3.692714116937181,0.27907733418252556,0.27907733418252556,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-11.00142857142856
2023-10-31,Smith's Bar,Vodka,Absolut,371.68,1624.53,1040.38,2293.23,280.97,1,31,10,44,0,0,403.13,0.0,158.54,0.0,228.72,0.0,335.72,0.0,353.41,873.34,311.11666666666656,133.06767087964462,403.13,286.87571428571425,113.41596490458544,436.18,371.84499999999997,141.6640603003078,597.32,6.153348717398304,7.99381016169272,0.3569110219132305,0.3569110219132305,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,6.346785714285702
2023-11-02,Smith's Bar,Vodka,Absolut,280.97,1715.55,2293.23,3727.80999999999,212.94,3,2,11,44,0,0,371.68,1624.53,403.13,0.0,158.54,0.0,436.18,0.0,538.86,0.0,351.92666666666656,63.43037153709087,403.13,264.70285714285717,92.62895978297637,403.13,353.42428571428576,134.88083491131584,597.32,13.220590842997446,14.08299872633461,0.1224681047671768,0.1224681047671768,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,27.043214285714285
2023-11-03,Smith's Bar,Vodka,Absolut,212.94,0.0,3727.80999999999,3514.86999999999,160.64,4,3,11,44,0,0,280.97,1715.55,371.68,1624.53,403.13,0.0,183.71,0.0,449.61,0.0,288.5299999999999,79.63957621685404,371.68,268.87857142857143,88.95526917662481,403.13,336.51928571428573,136.71704403701753,597.32,16.429232495092034,13.072332173312397,0.05710669087456872,0.05710669087456872,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,9.926785714285728
2023-11-05,Smith's Bar,Vodka,Absolut,160.64,0.0,3514.86999999999,3354.22999999999,157.02,6,5,11,44,1,0,212.94,0.0,280.97,1715.55,371.68,1624.53,226.17,0.0,597.32,1423.29,218.18333333333325,60.336113840166156,280.97,259.51714285714286,97.25940515177057,403.13,305.32785714285717,121.61920054501591,584.68,20.751237317495608,12.924887978773729,0.04568997147221042,0.04568997147221042,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-7.771428571428568
2023-11-06,Smith's Bar,Vodka,Absolut,157.02,0.0,3354.22999999999,3197.20999999999,210.08,0,6,11,45,0,0,160.64,0.0,212.94,0.0,280.97,1715.55,228.72,0.0,331.09,0.0,176.8666666666666,31.292812806354092,212.94,249.2742857142857,104.54595382847117,403.13,292.89428571428573,127.53678502324708,584.68,20.232945196810466,12.82607225546153,0.046798580127144926,0.046798580127144926,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-23.15285714285715
2023-11-07,Smith's Bar,Vodka,Absolut,210.08,0.0,3197.20999999999,2987.12999999999,491.48,1,7,11,45,0,0,157.02,0.0,160.64,0.0,212.94,0.0,158.54,0.0,360.42,0.0,175.91333333333327,29.644509328601135,210.08,256.63714285714286,98.74473702672084,403.13,282.1557142857143,127.74290795995658,584.68,14.151648664013596,11.639507698473626,0.06568674352215792,0.06568674352215792,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-40.314285714285724
2023-11-11,Smith's Bar,Vodka,Absolut,491.48,0.0,2987.12999999999,2495.64999999999,156.61,5,11,11,45,1,0,210.08,0.0,157.02,0.0,160.64,0.0,403.13,0.0,584.68,1634.61,286.19333333333327,179.75205849539924,491.48,269.25857142857143,123.20649718102982,491.48,275.49857142857144,112.25401290460317,491.48,5.067515432098745,9.268600018038917,0.16447744910696713,0.16447744910696713,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,5.774999999999986
2023-11-12,Smith's Bar,Vodka,Absolut,156.61,0.0,2495.64999999999,2339.03999999999,462.35,6,12,11,45,1,0,491.48,0.0,210.08,0.0,157.02,0.0,371.68,1624.53,335.72,0.0,286.0566666666666,179.89947090898693,491.48,238.53428571428572,120.1878565492572,491.48,262.705,115.03475720574464,491.48,14.840682697798298,9.805885946314953,0.06272805559449687,0.06272805559449687,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,8.337142857142858
2023-11-14,Smith's Bar,Vodka,Absolut,462.35,0.0,2339.03999999999,1876.68999999999,318.86,1,14,11,46,0,0,156.61,0.0,491.48,0.0,210.08,0.0,280.97,1715.55,436.18,0.0,370.1466666666666,185.5008631606154,491.48,264.4457142857143,147.3451697949574,491.48,264.57428571428574,118.23853691157132,491.48,4.0502643789791515,7.09669281299966,0.19758209261380233,0.19758209261380233,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,38.37964285714286
2023-11-17,Smith's Bar,Vodka,Absolut,318.86,0.0,1876.68999999999,1557.82999999999,153.07,4,17,11,46,0,0,462.35,0.0,156.61,0.0,491.48,0.0,212.94,0.0,183.71,0.0,312.6066666666666,152.96589500059616,462.35,279.57714285714286,146.61113494709824,491.48,274.22785714285715,116.63480046568577,491.48,4.870349527918433,5.572093569881009,0.16981503869115866,0.16981503869115866,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,36.851785714285725
2023-12-07,Smith's Bar,Vodka,Absolut,153.07,1423.58,1557.82999999999,2828.33999999999,147.69,3,7,12,49,0,1,318.86,0.0,462.35,0.0,156.61,0.0,160.64,0.0,226.17,0.0,311.42666666666656,154.77393331350538,462.35,278.4957142857143,147.65882757866126,491.48,269.00642857142856,120.52314783138887,491.48,18.357499837736032,10.155775672362195,0.09819544145288517,0.09819544145288517,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,6.3064285714285715
2023-12-10,Smith's Bar,Vodka,Absolut,147.69,0.0,2828.33999999999,2680.64999999999,100.93,6,10,12,49,1,1,153.07,1423.58,318.86,0.0,462.35,0.0,157.02,0.0,228.72,0.0,206.53999999999994,97.30916143919927,318.86,277.16285714285715,148.9743413829249,491.48,263.21857142857147,124.48709187685303,491.48,18.02844844979481,9.671750492232484,0.052199452875935914,0.052199452875935914,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-25.062142857142856
2023-12-16,Smith's Bar,Vodka,Absolut,100.93,1348.13,2680.64999999999,3927.84999999999,353.81,5,16,12,50,1,1,147.69,0.0,153.07,1423.58,318.86,0.0,210.08,0.0,158.54,0.0,133.8966666666666,28.67641772142271,153.07,261.57,162.2837413298081,491.48,259.10357142857146,129.08088713951915,491.48,38.53477876974384,15.016439194097144,0.037637275557958864,0.037637275557958864,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-53.52749999999999
2023-12-19,Smith's Bar,Vodka,Absolut,353.81,1250.34,3927.84999999999,4824.37999999999,598.9,1,19,12,51,0,1,100.93,1348.13,147.69,0.0,153.07,1423.58,491.48,0.0,403.13,0.0,200.80999999999995,134.5487807451266,353.81,241.90285714285713,135.98903763591724,462.35,255.5807142857143,125.47029335597794,491.48,13.597080127392097,19.943460184725826,0.09005434160123214,0.09005434160123214,False,False,True,False,False,False,False,False,True,False,False,286.12915492957745,312.7358823529412,-10.80035714285714
2023-01-02,Smith's Bar,Vodka,Grey Goose,212.64,0.0,2649.78,2437.14,450.58,0,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.64,0.0,212.64,212.64,0.0,212.64,212.64,0.0,212.64,11.40769518816701,9.752182239117385,0.08021789812809814,0.08021789812809814,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,0.0
2023-01-06,Smith's Bar,Vodka,Grey Goose,450.58,1144.18,2437.14,3130.74,371.75,4,6,1,1,0,1,212.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.61,168.2489875155271,450.58,331.61,168.2489875155271,450.58,331.61,168.2489875155271,450.58,6.932857965366048,12.612472519250911,0.1848048102241873,0.1848048102241873,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,237.9399999999999
2023-01-09,Smith's Bar,Vodka,Grey Goose,371.75,1638.06,3130.74,4397.05,295.39,0,9,1,2,0,1,450.58,1144.18,212.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.99,121.20616362215246,450.58,344.99,121.20616362215246,450.58,344.99,121.20616362215246,450.58,11.7962441314554,17.190653850664912,0.11870397925753735,0.11870397925753735,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,79.55500000000002
2023-01-10,Smith's Bar,Vodka,Grey Goose,295.39,0.0,4397.05,4101.66,483.52,1,10,1,2,0,1,371.75,1638.06,450.58,1144.18,212.64,0.0,0.0,0.0,0.0,0.0,372.5733333333333,77.59827596882114,450.58,332.59,102.0244875834555,450.58,332.59,102.0244875834555,450.58,13.838726002901582,14.855012701845519,0.0671638567092234,0.0671638567092234,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,16.942000000000053
2023-01-12,Smith's Bar,Vodka,Grey Goose,483.52,0.0,4101.66,3618.14,355.02,3,12,1,2,0,1,295.39,0.0,371.75,1638.06,450.58,1144.18,0.0,0.0,0.0,0.0,383.55333333333334,94.61877843923648,483.52,362.77599999999995,111.18776924644183,483.52,362.77599999999995,111.18776924644183,483.52,7.467472962932387,11.164046865495322,0.117855245133645,0.117855245133645,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,38.656999999999975
2023-02-08,Smith's Bar,Vodka,Grey Goose,355.02,1822.37,3618.14,5085.49,420.19,2,8,2,6,0,0,483.52,0.0,295.39,0.0,371.75,1638.06,0.0,0.0,0.0,0.0,377.9766666666667,96.14302176098546,483.52,361.48333333333335,99.49975852567012,483.52,361.48333333333335,99.49975852567012,483.52,14.284281781922363,14.111185986498647,0.09809512757174356,0.09809512757174356,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,20.981714285714286
2023-02-10,Smith's Bar,Vodka,Grey Goose,420.19,0.0,5085.49,4665.3,194.75,4,10,2,6,0,0,355.02,1822.37,483.52,0.0,295.39,0.0,0.0,0.0,0.0,0.0,419.57666666666665,64.25219555262933,483.52,369.87,93.5014520386359,483.52,369.87,93.5014520386359,483.52,11.076473800422612,12.613350636710198,0.08260902901607986,0.08260902901607986,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,19.403571428571432
2023-02-11,Smith's Bar,Vodka,Grey Goose,194.75,0.0,4665.3,4470.55,365.25,5,11,2,6,1,0,420.19,0.0,355.02,1822.37,483.52,0.0,212.64,0.0,0.0,0.0,323.32,116.01493826227724,420.19,367.3142857142857,98.61976557417259,483.52,347.98,106.42822316338032,483.52,22.838058748403576,12.17091241443684,0.041735422068876836,0.041735422068876836,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-21.82071428571424
2023-02-13,Smith's Bar,Vodka,Grey Goose,365.25,1260.87,4470.55,5366.17,425.76,0,13,2,7,0,0,194.75,0.0,420.19,0.0,355.02,1822.37,450.58,1144.18,0.0,0.0,326.73,117.55271668489844,420.19,355.1242857142857,91.63883671914485,483.52,349.8988888888889,99.72078550187572,483.52,14.651658703071673,15.110681572246337,0.08168308528362649,0.08168308528362649,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-10.14678571428572
2023-02-19,Smith's Bar,Vodka,Grey Goose,425.76,0.0,5366.17,4940.41,192.72,6,19,2,7,1,0,365.25,1260.87,194.75,0.0,420.19,0.0,371.75,1638.06,0.0,0.0,328.58666666666664,119.78962823772905,425.76,362.84000000000003,95.4658074914783,483.52,357.485,97.02994832639158,483.52,11.576553566407348,13.615946422665637,0.0793267215310862,0.0793267215310862,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-0.20357142857141378
2023-02-25,Smith's Bar,Vodka,Grey Goose,192.72,0.0,4940.41,4747.69,538.48,5,25,2,8,1,0,425.76,0.0,365.25,1260.87,194.75,0.0,295.39,0.0,0.0,0.0,327.91,120.92401374416912,425.76,348.1728571428571,113.70118640751373,483.52,342.50636363636363,104.60059658268945,483.52,24.508001238901507,13.636014130911985,0.039001013880653496,0.039001013880653496,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-28.066428571428577
2023-03-12,Smith's Bar,Vodka,Grey Goose,538.48,0.0,4747.69,4209.20999999999,480.37,6,12,3,10,1,0,192.72,0.0,425.76,0.0,365.25,1260.87,483.52,0.0,0.0,0.0,385.65333333333336,176.33463339155279,538.48,356.0242857142857,125.8532238836366,538.48,358.83750000000003,114.66078113088824,538.48,7.802346704233687,11.822817063041418,0.11339548380711313,0.11339548380711313,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,11.658928571428568
2023-03-17,Smith's Bar,Vodka,Grey Goose,480.37,0.0,4209.20999999999,3728.83999999999,446.61,4,17,3,11,0,0,538.48,0.0,192.72,0.0,425.76,0.0,355.02,1822.37,0.0,0.0,403.85666666666674,185.14376044936898,538.48,373.93142857142857,134.31951427207335,538.48,368.18615384615384,114.83757562592928,538.48,7.746307414255126,9.971988752712464,0.11409644649554325,0.11409644649554325,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,24.8382142857143
2023-03-23,Smith's Bar,Vodka,Grey Goose,446.61,0.0,3728.83999999999,3282.22999999999,386.77,3,23,3,12,0,0,480.37,0.0,538.48,0.0,192.72,0.0,420.19,0.0,0.0,0.0,488.4866666666667,46.46971522758991,538.48,377.7057142857143,136.19409811700638,538.48,373.78785714285715,112.30556457057898,538.48,7.332789705323808,8.689913538128675,0.11973972073869152,0.11973972073869152,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,39.23357142857142
2023-03-24,Smith's Bar,Vodka,Grey Goose,386.77,0.0,3282.22999999999,2895.45999999999,0.0,4,24,3,12,0,0,446.61,0.0,480.37,0.0,538.48,0.0,194.75,0.0,212.64,0.0,437.9166666666667,47.401693359344385,480.37,405.13714285714286,110.02649615952902,538.48,386.2257142857143,102.2805786297436,538.48,7.466952059210331,7.146863848573298,0.11780167700709397,0.11780167700709397,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,14.068214285714271
2023-03-31,Smith's Bar,Vodka,Grey Goose,0.0,0.0,2895.45999999999,2895.45999999999,128.85,4,31,3,13,0,0,386.77,0.0,446.61,0.0,480.37,0.0,365.25,1260.87,450.58,1144.18,277.79333333333335,242.42949167403984,446.61,352.9585714285714,189.79018076361515,538.48,354.0414285714286,143.18475175892067,538.48,2895.45999999999,8.203399022952889,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-35.0375
2023-04-12,Smith's Bar,Vodka,Grey Goose,128.85,0.0,2895.45999999999,2766.60999999999,382.53,2,12,4,15,0,0,0.0,0.0,386.77,0.0,446.61,0.0,425.76,0.0,371.75,1638.06,171.87333333333333,196.94165032652023,386.77,310.54285714285714,203.49153559090087,538.48,336.6914285714285,155.0949143071946,538.48,21.306199460916368,8.908947465268161,0.044485337273775724,0.044485337273775724,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-48.64892857142854
2023-04-19,Smith's Bar,Vodka,Grey Goose,382.53,0.0,2766.60999999999,2384.07999999999,547.01,2,19,4,16,0,0,128.85,0.0,0.0,0.0,386.77,0.0,192.72,0.0,295.39,0.0,170.46,194.6300190104292,382.53,337.65857142857146,197.73969407856816,538.48,342.91571428571433,155.05845154522984,538.48,6.216149975230073,7.060623368491387,0.13821672851304964,0.13821672851304964,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-57.76785714285715
2023-04-30,Smith's Bar,Vodka,Grey Goose,547.01,0.0,2384.07999999999,1837.06999999999,272.88,6,30,4,17,1,0,382.53,0.0,128.85,0.0,0.0,0.0,538.48,0.0,483.52,0.0,352.7966666666666,210.65967752119371,547.01,338.8771428571428,199.20437568104822,547.01,347.45071428571424,160.32601144419579,547.01,3.3522563456871044,5.421050190966778,0.2293466047260479,0.2293466047260479,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,-6.648571428571461
2023-05-03,Smith's Bar,Vodka,Grey Goose,272.88,1685.84,1837.06999999999,3250.02999999999,379.46,2,3,5,18,0,0,547.01,0.0,382.53,0.0,128.85,0.0,480.37,0.0,355.02,1822.37,400.8066666666667,137.97587337405523,547.01,309.2357142857143,189.85933124791305,547.01,341.5835714285714,161.52617304502522,547.01,11.866620417701148,10.509879195250932,0.1484600695294529,0.1484600695294529,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,6.493571428571406
2023-05-04,Smith's Bar,Vodka,Grey Goose,379.46,0.0,3250.02999999999,2870.56999999999,196.7,3,4,5,18,0,0,272.88,1685.84,547.01,0.0,382.53,0.0,446.61,0.0,420.19,0.0,399.7833333333333,138.19042164105775,547.01,299.64285714285717,183.34620691597686,547.01,338.6742857142857,160.36408516556634,547.01,7.544998160121932,9.57997139451725,0.1167199318369874,0.1167199318369874,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,33.6425
2023-05-10,Smith's Bar,Vodka,Grey Goose,196.7,771.98,2870.56999999999,3445.84999999999,367.66,2,10,5,19,0,0,379.46,0.0,272.88,1685.84,547.01,0.0,386.77,0.0,194.75,0.0,283.0133333333333,91.8004233831923,379.46,272.48999999999995,182.36416808134214,547.01,338.8135714285714,160.23025348671698,547.01,17.429691451694435,12.645785166428091,0.06849911372524461,0.06849911372524461,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,35.05964285714287
2023-05-15,Smith's Bar,Vodka,Grey Goose,367.66,0.0,3445.84999999999,3078.18999999999,536.76,0,15,5,20,0,0,196.7,771.98,379.46,0.0,272.88,1685.84,0.0,0.0,365.25,1260.87,314.6066666666666,102.28047972772396,379.46,325.0128571428572,138.46546738137584,547.01,338.9857142857143,160.26213155636302,547.01,8.34967178429987,9.470979170054779,0.10666550618680856,0.10666550618680856,False,False,True,False,False,False,False,False,True,False,False,343.1783224400872,360.366231884058,6.329285714285725
